id,conversation_id,analysis_date,sentiment_score,sentiment_shift,resolution_achieved,fcr_score,ces,first_response_time,avg_response_time,total_handling_time,effectiveness_score,effort_score,efficiency_score,empathy_score,csi_score
811,608,2025-08-13,3.0,0.0,0.0,0.0,3.0,2.42,2.42,0.042,0.0,6.666666666666666,9.992111111111111,4.0,4.76
812,609,2025-08-13,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.167,0.0,5.0,9.992583333333334,4.5,4.42
813,610,2025-08-13,4.0,0.0,0.0,0.0,4.0,108.75,108.75,2.0,0.0,5.0,9.64236111111111,4.5,4.34
814,611,2025-08-13,3.0,0.0,0.0,0.0,3.0,9.13,9.13,0.152,0.0,6.666666666666666,9.970416666666667,4.0,4.76
815,612,2025-08-13,2.0,0.0,0.0,0.0,2.0,26.75,47.1,1.25,0.0,8.333333333333334,9.853287037037036,3.5,5.07
816,613,2025-08-13,4.0,0.0,0.0,0.0,4.0,4.83,4.83,0.083,0.0,5.0,9.984277777777777,4.5,4.42
817,614,2025-08-13,3.0,1.0,0.0,0.0,4.0,22.5,30.32,6.0,0.0,5.0,9.756351851851852,4.5,4.36
818,615,2025-08-13,2.0,1.0,0.0,0.0,3.0,1.0,26.92,2.0,0.0,6.666666666666666,9.893666666666666,4.0,4.74
819,616,2025-08-12,2.0,3.0,0.0,0.0,4.0,7.0,17.5,0.5,0.0,5.0,9.947222222222223,5.0,4.49
820,616,2025-08-13,4.0,0.0,0.0,0.0,5.0,57.5,57.5,0.958,0.0,3.333333333333333,9.813666666666666,4.5,3.96
821,617,2025-08-13,1.0,2.0,0.0,0.0,4.0,735.0,468.0,1.75,0.0,5.0,8.404166666666667,4.0,3.95
822,618,2025-08-10,3.0,2.0,1.0,0.0,5.0,1581.0,1581.0,0.8,0.5,3.333333333333333,5.586111111111111,5.0,3.15
823,618,2025-08-11,2.0,2.0,0.0,0.0,3.0,2949.0,1023.0,3.45,0.0,6.666666666666666,5.279166666666666,4.5,3.66
824,618,2025-08-12,,,1.0,1.0,,,,,1.0,,,,
825,618,2025-08-13,3.0,0.0,0.0,0.0,4.0,720.0,720.0,0.67,0.0,5.0,7.9813888888888895,4.0,3.85
826,619,2025-08-13,2.0,1.0,0.0,0.0,2.0,1334.0,548.3,2.25,0.0,8.333333333333334,7.686944444444445,4.0,4.61
827,620,2025-08-12,4.0,-1.0,0.0,0.0,3.0,116.0,267.0,0.83,0.0,6.666666666666666,9.375092592592592,4.0,4.61
828,621,2025-08-13,1.0,2.0,0.0,0.0,3.0,113.0,348.3,1.5,0.0,6.666666666666666,9.208703703703703,4.0,4.57
829,622,2025-08-13,2.0,0.0,0.0,0.0,2.0,1167.0,1167.0,0.4,0.0,8.333333333333334,6.747222222222223,3.5,4.3
830,623,2025-08-12,2.0,2.0,0.0,0.0,4.0,2373.0,2373.0,0.5,0.0,5.0,4.455555555555556,4.5,3.04
831,623,2025-08-13,2.0,-2.0,0.0,0.0,3.0,706.0,1010.0,3.67,0.0,6.666666666666666,7.373981481481482,2.5,3.89
832,624,2025-08-10,2.0,3.0,1.0,1.0,6.0,74.0,74.0,0.2,1.0,1.6666666666666665,9.78888888888889,5.0,3.96
833,624,2025-08-12,4.0,4.0,1.0,1.0,5.0,696.0,696.0,1.22,1.0,3.333333333333333,8.032777777777778,6.5,4.17
834,624,2025-08-13,4.0,3.0,1.0,0.0,4.0,1151.0,629.7,7.17,0.5,5.0,7.56898148148148,6.0,4.22
835,625,2025-08-13,2.0,2.0,1.0,1.0,5.0,2110.0,2110.0,1.5,1.0,3.333333333333333,4.671296296296297,4.5,3.03
836,626,2025-08-13,1.0,5.0,1.0,1.0,6.0,1200.0,1200.0,1.5,1.0,1.6666666666666665,6.625,5.5,3.25
837,627,2025-08-13,3.0,-1.0,0.0,0.0,2.0,47.0,47.0,0.8,0.0,8.333333333333334,9.847222222222223,3.5,5.07
838,628,2025-08-13,3.0,-1.0,0.0,0.0,2.0,18.0,18.0,0.3,0.0,8.333333333333334,9.941666666666668,3.5,5.09
839,629,2025-08-13,3.0,0.0,1.0,1.0,5.0,162.0,215.0,1.37,1.0,3.333333333333333,9.413796296296296,4.0,4.14
840,630,2025-08-13,2.0,-2.0,0.0,0.0,2.0,1120.0,1120.0,0.33,0.0,8.333333333333334,6.879722222222223,2.5,4.18
841,631,2025-08-10,4.0,1.0,4.0,4.0,6.0,172.0,86.0,25.0,4.0,1.6666666666666665,8.987037037037036,5.0,4.81
842,631,2025-08-11,4.0,3.0,7.0,7.0,5.0,276.0,489.83,200.0,7.0,3.333333333333333,5.504018518518518,6.0,5.56
843,631,2025-08-12,1.0,2.0,3.0,3.0,2.0,1144.0,522.57,500.0,3.0,8.333333333333334,4.6396851851851855,4.0,4.89
844,631,2025-08-13,1.0,6.0,6.0,6.0,3.0,1000.0,704.17,375.0,6.0,6.666666666666666,4.4367222222222225,6.0,5.78
845,632,2025-08-13,5.0,0.0,0.0,0.0,7.0,,,,0.0,0.0,,5.0,
846,633,2025-08-13,2.0,4.0,8.0,10.0,5.0,1047.0,718.67,120.0,9.0,3.333333333333333,4.366351851851852,5.5,5.9
847,634,2025-08-13,3.0,0.0,0.0,0.0,4.0,1189.0,594.5,15.0,0.0,5.0,7.381481481481482,4.0,3.7
848,635,2025-08-13,1.0,5.0,7.0,7.0,4.0,581.0,361.71,400.0,7.0,5.0,5.45887037037037,5.5,5.89
849,636,2025-08-13,1.0,6.0,7.0,7.0,5.0,172.0,86.0,10.0,7.0,3.333333333333333,9.403703703703703,6.0,6.53
850,637,2025-08-13,5.0,0.0,10.0,10.0,7.0,1865.0,932.5,27.0,10.0,0.0,5.796296296296295,5.0,5.7
851,638,2025-08-13,1.0,4.0,0.0,0.0,3.0,306.0,263.33,160.0,0.0,6.666666666666666,5.895685185185184,5.0,3.89
852,639,2025-08-13,1.0,4.0,7.0,7.0,6.0,341.0,170.5,35.0,7.0,1.6666666666666665,8.396296296296295,5.0,5.72
853,640,2025-08-13,1.0,4.0,7.0,7.0,6.0,112.0,56.0,12.0,7.0,1.6666666666666665,9.45925925925926,5.0,5.98
854,641,2025-08-13,2.0,0.0,0.0,0.0,5.0,196.0,98.0,10.0,0.0,3.333333333333333,9.35925925925926,3.5,3.7
855,642,2025-08-13,1.0,8.0,9.0,9.0,4.0,205.0,202.86,240.0,9.0,5.0,6.101185185185185,7.0,6.98
856,643,2025-08-11,4.0,6.0,10.0,10.0,7.0,50.0,25.0,4.0,10.0,0.0,9.796296296296296,7.5,7.07
857,643,2025-08-13,4.0,6.0,10.0,10.0,7.0,131.0,65.5,15.0,10.0,0.0,9.34074074074074,7.5,6.96
858,644,2025-08-13,3.0,2.0,5.0,5.0,6.0,1115.0,557.5,77.0,5.0,1.6666666666666665,5.796296296296297,5.0,4.37
859,645,2025-08-13,2.0,0.0,0.0,0.0,4.0,704.0,352.0,22.0,0.0,5.0,8.085185185185184,3.5,3.8
860,646,2025-08-13,3.0,7.0,10.0,10.0,6.0,601.0,387.0,52.0,10.0,1.6666666666666665,7.282407407407407,7.5,6.86
861,647,2025-08-11,3.0,0.0,0.0,0.0,3.0,13.0,6.5,0.217,0.0,6.666666666666666,9.969898148148149,4.0,4.76
862,647,2025-08-12,3.0,2.0,10.0,10.0,4.0,1341.0,670.5,11.2,10.0,5.0,7.205555555555556,5.0,7.3
863,647,2025-08-13,7.0,6.0,10.0,10.0,5.0,889.0,287.0,17.2,10.0,3.333333333333333,8.167592592592593,9.0,7.73
864,648,2025-08-13,1.0,0.0,0.0,0.0,2.0,18.0,9.0,0.25,0.0,8.333333333333334,9.95972222222222,3.0,5.02
865,649,2025-08-13,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.083,0.0,6.666666666666666,9.992138888888888,3.5,4.69
866,650,2025-08-12,2.0,-1.0,6.0,6.0,3.0,5.0,222.0,6.583,6.0,6.666666666666666,9.401398148148148,3.0,6.57
867,650,2025-08-13,2.0,0.0,8.0,8.0,3.0,49.0,24.5,1.2,8.0,6.666666666666666,9.875925925925927,3.5,7.46
868,651,2025-08-10,7.0,6.0,10.0,10.0,6.0,31.0,15.5,0.5,10.0,1.6666666666666665,9.928703703703704,9.0,7.75
869,651,2025-08-11,4.0,3.0,8.0,8.0,4.0,179.0,89.5,2.983,8.0,5.0,9.585657407407409,6.0,7.35
870,651,2025-08-13,7.0,6.0,10.0,10.0,6.0,152.0,76.0,2.5,10.0,1.6666666666666665,9.649074074074074,9.0,7.68
871,652,2025-08-12,2.0,1.0,6.0,6.0,3.0,43.0,21.5,0.717,6.0,6.666666666666666,9.900453703703704,4.0,6.84
872,652,2025-08-13,2.0,0.0,6.0,6.0,3.0,1447.0,422.0,14.0,6.0,6.666666666666666,7.489814814814814,3.5,6.16
873,653,2025-08-13,3.0,2.0,8.0,8.0,4.0,16.0,58.0,16.2,8.0,5.0,9.427777777777777,5.0,7.16
874,654,2025-08-13,8.0,7.0,10.0,10.0,6.0,113.0,56.5,3.4,10.0,1.6666666666666665,9.696296296296296,10.0,7.84
875,655,2025-08-13,3.0,0.0,8.0,8.0,4.0,14.0,7.0,0.25,8.0,5.0,9.96712962962963,4.0,7.14
876,656,2025-08-13,2.0,0.0,0.0,0.0,3.0,17.0,8.5,0.283,0.0,6.666666666666666,9.960657407407409,3.5,4.68
877,657,2025-08-11,2.0,1.0,6.0,6.0,3.0,30.0,26.67,1.6,6.0,6.666666666666666,9.87838888888889,4.0,6.84
878,657,2025-08-12,2.0,1.0,6.0,6.0,3.0,31.0,15.5,0.5,6.0,6.666666666666666,9.928703703703704,4.0,6.85
879,657,2025-08-13,2.0,0.0,8.0,8.0,4.0,61.0,30.5,1.0,8.0,5.0,9.85925925925926,3.5,7.04
880,658,2025-08-13,4.0,4.0,10.0,10.0,5.0,9.0,4.5,0.167,10.0,3.333333333333333,9.978694444444445,6.5,7.8
881,659,2025-08-13,1.0,4.0,0.0,0.0,5.0,372.0,372.0,35.0,0.0,3.333333333333333,7.994444444444444,5.0,3.58
882,660,2025-08-10,4.0,0.0,0.0,0.0,6.0,252.0,252.0,25.0,0.0,1.6666666666666665,8.605555555555554,4.5,3.24
883,660,2025-08-12,2.0,3.0,0.0,0.0,5.0,51.0,51.0,9.0,0.0,3.333333333333333,9.608333333333334,5.0,3.99
884,660,2025-08-13,1.0,1.0,0.0,0.0,5.0,1099.0,1099.0,23.0,0.0,3.333333333333333,6.3083333333333345,3.5,2.94
885,661,2025-08-12,2.0,4.0,7.0,0.0,4.0,372.0,408.0,260.0,3.5,5.0,5.566666666666666,5.5,4.69
886,661,2025-08-13,2.0,3.0,8.0,0.0,3.0,1313.0,328.0,351.0,4.0,6.666666666666666,4.843518518518518,5.0,5.03
887,662,2025-08-13,2.0,3.0,0.0,0.0,6.0,208.0,208.0,20.0,0.0,1.6666666666666665,8.866666666666667,5.0,3.38
888,663,2025-08-13,3.0,2.0,10.0,10.0,4.0,120.0,120.0,20.0,10.0,5.0,9.111111111111112,5.0,7.78
889,664,2025-08-12,2.0,5.0,10.0,10.0,5.0,165.0,165.0,65.0,10.0,3.333333333333333,7.736111111111112,6.0,7.17
890,664,2025-08-13,5.0,0.0,10.0,10.0,7.0,17.0,17.0,20.0,10.0,0.0,9.397222222222224,5.0,6.6
891,665,2025-08-13,1.0,6.0,10.0,10.0,4.0,217.0,217.0,117.0,10.0,5.0,6.147222222222222,6.0,7.19
892,666,2025-08-10,2.0,5.0,10.0,10.0,5.0,51.0,51.0,5.0,10.0,3.333333333333333,9.719444444444447,6.0,7.66
893,666,2025-08-13,3.0,5.0,10.0,10.0,5.0,111.0,111.0,11.0,10.0,3.333333333333333,9.386111111111111,6.5,7.65
894,667,2025-08-12,1.0,2.0,0.0,0.0,3.0,112.0,218.0,135.0,0.0,6.666666666666666,6.159259259259259,4.0,3.81
895,668,2025-08-13,1.0,1.0,0.0,0.0,2.0,167.0,167.0,25.0,0.0,8.333333333333334,8.841666666666667,3.5,4.82
896,669,2025-08-13,1.0,4.0,5.0,0.0,3.0,1326.0,487.0,135.0,2.5,6.666666666666666,4.537037037037037,5.0,4.43
897,670,2025-08-11,2.0,3.0,8.0,10.0,4.0,268.0,268.0,128.0,9.0,5.0,5.922222222222222,5.0,6.63
898,670,2025-08-13,1.0,2.0,0.0,0.0,4.0,1611.0,805.0,117.0,0.0,5.0,3.767592592592593,4.0,2.79
899,671,2025-08-13,4.0,6.0,10.0,10.0,6.0,1316.0,658.0,627.0,10.0,1.6666666666666665,4.2296296296296285,7.5,6.1
900,672,2025-08-12,2.0,1.0,0.0,0.0,3.0,1551.0,265.0,75.0,0.0,6.666666666666666,5.989814814814814,4.0,3.76
901,672,2025-08-13,1.0,0.0,7.0,10.0,5.0,12.0,31.75,2.0,8.5,3.333333333333333,9.874537037037037,3.0,6.73
902,673,2025-08-12,3.0,7.0,10.0,10.0,7.0,25.0,25.0,0.4,10.0,0.0,9.919444444444444,7.5,7.1
903,673,2025-08-13,3.0,7.0,10.0,10.0,7.0,1.0,13.5,0.2,10.0,0.0,9.96851851851852,7.5,7.12
904,674,2025-08-13,1.0,-2.0,0.0,0.0,2.0,1.0,16.0,15.0,0.0,8.333333333333334,9.552777777777777,2.0,4.77
905,675,2025-08-13,1.0,8.0,10.0,10.0,6.0,2.0,7.67,8.0,10.0,1.6666666666666665,9.761722222222224,7.0,7.41
906,676,2025-08-13,3.0,0.0,0.0,0.0,5.0,9.0,9.0,0.2,0.0,3.333333333333333,9.969444444444443,4.0,3.93
907,677,2025-08-13,2.0,7.0,8.0,0.0,4.0,2.0,10.83,2.0,4.0,5.0,9.922537037037037,7.0,6.18
908,678,2025-08-13,3.0,0.0,10.0,10.0,6.0,1.0,11.0,2.0,10.0,1.6666666666666665,9.923148148148147,4.0,7.0
909,679,2025-08-13,3.0,0.0,0.0,0.0,4.0,7.0,7.0,0.2,0.0,5.0,9.975,4.0,4.34
910,680,2025-08-13,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.2,0.0,5.0,9.991666666666667,4.5,4.42
911,681,2025-08-13,3.0,0.0,0.0,0.0,4.0,5.0,5.0,0.2,0.0,5.0,9.980555555555554,4.0,4.35
912,682,2025-08-13,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.2,0.0,5.0,9.991666666666667,4.0,4.35
913,683,2025-08-12,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.2,0.0,8.333333333333334,9.991666666666667,5.0,5.33
914,683,2025-08-13,5.0,0.0,0.0,0.0,3.0,3.0,16.0,2.0,0.0,6.666666666666666,9.912037037037036,5.0,4.89
915,684,2025-08-13,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.2,0.0,3.333333333333333,9.991666666666667,3.5,3.86
916,685,2025-08-13,1.0,9.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,3.333333333333333,9.833333333333334,7.5,7.92
917,686,2025-08-13,2.0,8.0,10.0,0.0,6.0,1.0,10.0,3.0,5.0,1.6666666666666665,9.897222222222222,7.5,5.77
918,687,2025-08-13,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,4.5,5.68
919,688,2025-08-13,2.0,7.0,10.0,10.0,7.0,1.0,2.83,1.0,10.0,0.0,9.966055555555556,7.0,7.04
920,689,2025-08-13,2.0,0.0,0.0,0.0,4.0,11.0,11.0,1.0,0.0,5.0,9.941666666666668,3.5,4.26
921,690,2025-08-12,3.0,3.0,10.0,10.0,6.0,21.0,56.0,1.5,10.0,1.6666666666666665,9.835185185185185,5.5,7.2
922,690,2025-08-13,4.0,-2.0,0.0,0.0,3.0,565.0,376.67,6.0,0.0,6.666666666666666,8.612648148148148,3.5,4.34
923,691,2025-08-13,4.0,0.0,10.0,10.0,5.0,141.0,70.5,0.23,10.0,3.333333333333333,9.7325,4.5,7.44
924,692,2025-08-13,2.0,3.0,10.0,10.0,6.0,1015.0,445.83,7.0,10.0,1.6666666666666665,8.04012962962963,5.0,6.68
925,693,2025-08-13,2.0,3.0,10.0,10.0,5.0,278.0,200.67,4.7,10.0,3.333333333333333,9.240425925925926,5.0,7.39
926,694,2025-08-10,2.0,1.0,0.0,0.0,4.0,1150.0,575.0,2.0,0.0,5.0,7.814814814814814,4.0,3.8
927,694,2025-08-13,2.0,0.0,0.0,0.0,4.0,311.0,155.5,0.5,0.0,5.0,9.410185185185185,3.5,4.13
928,695,2025-08-13,4.0,0.0,10.0,10.0,5.0,221.0,161.0,1.5,10.0,3.333333333333333,9.455555555555556,4.5,7.37
929,696,2025-08-13,4.0,0.0,10.0,10.0,5.0,1.0,1.0,0.08,10.0,3.333333333333333,9.995,4.5,7.51
930,697,2025-08-13,5.0,0.0,0.0,0.0,5.0,21.0,10.5,0.17,0.0,3.333333333333333,9.956388888888888,5.0,4.07
931,698,2025-08-13,5.0,0.0,0.0,0.0,5.0,734.0,367.0,1.0,0.0,3.333333333333333,8.612962962962962,5.0,3.74
932,699,2025-08-10,5.0,0.0,10.0,10.0,6.0,475.0,266.86,10.0,10.0,1.6666666666666665,8.788222222222222,5.0,6.86
933,699,2025-08-13,5.0,0.0,10.0,10.0,6.0,1056.0,403.75,6.0,10.0,1.6666666666666665,8.107870370370371,5.0,6.69
934,700,2025-08-13,2.0,0.0,0.0,0.0,4.0,177.0,88.5,0.3,0.0,5.0,9.66388888888889,3.5,4.19
935,701,2025-08-12,5.0,0.0,0.0,0.0,5.0,1.0,0.5,0.08,0.0,3.333333333333333,9.995925925925926,5.0,4.08
936,701,2025-08-13,3.0,1.0,0.0,0.0,4.0,138.0,265.8,8.0,0.0,5.0,9.15777777777778,4.5,4.21
937,702,2025-08-13,4.0,0.0,0.0,0.0,5.0,1.0,0.5,0.08,0.0,3.333333333333333,9.995925925925926,4.5,4.01
938,703,2025-08-11,3.0,2.0,10.0,10.0,5.0,240.0,181.5,9.0,10.0,3.333333333333333,9.191666666666668,5.0,7.38
939,703,2025-08-13,2.0,1.0,0.0,0.0,4.0,17.0,34.5,1.0,0.0,5.0,9.892592592592594,4.0,4.32
940,704,2025-08-13,3.0,1.0,0.0,0.0,4.0,1332.0,666.0,2.2,0.0,5.0,7.472222222222221,4.5,3.79
941,705,2025-08-12,1.0,5.0,10.0,10.0,5.0,5.0,2.5,2.283333333333333,10.0,3.333333333333333,9.927314814814814,5.5,7.64
942,705,2025-08-13,1.0,2.0,0.0,0.0,4.0,49.0,24.5,7.1,0.0,5.0,9.712037037037037,4.0,4.28
943,706,2025-08-13,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.016666666666666666,0.0,1.6666666666666665,9.999537037037037,3.0,3.37
944,707,2025-08-10,3.0,0.0,0.0,0.0,6.0,,,0.03333333333333333,0.0,1.6666666666666665,9.997222222222222,4.0,3.52
945,707,2025-08-12,1.0,0.0,0.0,0.0,2.0,5.0,2.5,1.55,0.0,8.333333333333334,9.947685185185184,3.0,5.02
946,707,2025-08-13,1.0,0.0,0.0,0.0,4.0,0.0,0.0,14.15,0.0,5.0,9.606944444444444,3.0,4.1
947,708,2025-08-10,3.0,2.0,10.0,10.0,5.0,7.0,3.5,6.816666666666667,10.0,3.333333333333333,9.797685185185186,5.0,7.53
948,708,2025-08-13,2.0,1.0,10.0,10.0,6.0,0.0,0.0,1.4333333333333333,10.0,1.6666666666666665,9.960185185185185,4.0,7.01
949,709,2025-08-09,,,0.0,0.0,,,,,0.0,,,,
950,709,2025-08-13,1.0,1.0,0.0,0.0,4.0,11.0,5.5,0.5166666666666667,0.0,5.0,9.965277777777779,3.5,4.27
951,710,2025-08-10,3.0,2.0,10.0,0.0,4.0,0.0,0.0,20.85,5.0,5.0,9.420833333333334,5.0,6.11
952,710,2025-08-11,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2833333333333333,0.0,6.666666666666666,9.992129629629629,3.0,4.61
953,710,2025-08-12,1.0,0.0,0.0,0.0,2.0,12.0,6.0,7.233333333333333,0.0,8.333333333333334,9.776851851851852,3.0,4.98
954,711,2025-08-10,2.0,1.0,0.0,0.0,4.0,17.0,8.5,1.5833333333333333,0.0,5.0,9.924537037037036,4.0,4.33
955,711,2025-08-11,2.0,1.0,0.0,0.0,3.0,11.0,5.5,1.6666666666666667,0.0,6.666666666666666,9.933333333333334,4.0,4.75
956,711,2025-08-13,2.0,0.0,0.0,0.0,6.0,,,0.0,0.0,1.6666666666666665,10.0,3.5,3.44
957,712,2025-08-11,1.0,0.0,0.0,0.0,2.0,2.0,1.0,8.45,0.0,8.333333333333334,9.761574074074074,3.0,4.97
958,712,2025-08-13,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.016666666666666666,0.0,1.6666666666666665,9.996759259259258,3.5,3.44
959,713,2025-08-11,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.08333333333333333,0.0,6.666666666666666,9.990277777777777,3.0,4.61
960,713,2025-08-13,2.0,0.0,0.0,0.0,6.0,,,0.0,0.0,1.6666666666666665,10.0,3.5,3.44
961,714,2025-08-11,2.0,0.0,0.0,0.0,5.0,1722.0,1722.0,2.9,0.0,3.333333333333333,5.136111111111111,3.5,2.64
962,714,2025-08-12,1.0,2.0,1.0,1.0,4.0,425.0,405.25,7.6,1.0,5.0,8.644907407407407,4.0,4.36
963,714,2025-08-13,,,0.0,0.0,,,,,0.0,,,,
964,715,2025-08-11,1.0,1.0,0.0,0.0,3.0,530.0,630.33,12.0,0.0,6.666666666666666,8.008648148148149,3.5,4.19
965,715,2025-08-12,2.0,3.0,1.0,1.0,3.0,747.0,452.67,10.8,1.0,6.666666666666666,8.170055555555555,5.0,4.81
966,715,2025-08-13,1.0,0.0,0.0,0.0,2.0,100.0,256.44,8.4,0.0,8.333333333333334,9.199185185185184,3.0,4.83
967,716,2025-08-11,3.0,0.0,0.0,0.0,6.0,367.0,367.0,0.6,0.0,1.6666666666666665,8.963888888888889,4.0,3.26
968,716,2025-08-12,4.0,-1.0,0.0,0.0,4.0,1534.0,511.33,1.5,0.0,5.0,7.591055555555556,4.0,3.75
969,716,2025-08-13,,,0.0,0.0,,,,,0.0,,,,
970,717,2025-08-11,3.0,2.0,1.0,1.0,6.0,1025.0,1025.0,1.7,1.0,1.6666666666666665,7.105555555555555,5.0,3.29
971,717,2025-08-13,5.0,4.0,1.0,1.0,7.0,745.0,387.0,1.5,1.0,0.0,8.551851851851852,7.0,3.54
972,718,2025-08-12,,,0.0,0.0,,1317.0,1317.0,22.0,0.0,,5.730555555555555,,
973,718,2025-08-13,4.0,0.0,0.0,0.0,5.0,1115.0,1115.0,1.8,0.0,3.333333333333333,6.852777777777777,4.5,3.22
974,719,2025-08-12,2.0,3.0,1.0,1.0,4.0,453.0,405.5,11.2,1.0,5.0,8.518518518518517,5.0,4.48
975,719,2025-08-13,3.0,0.0,1.0,1.0,6.0,1127.0,1127.0,2.0,1.0,1.6666666666666665,6.813888888888889,4.0,3.07
976,720,2025-08-12,1.0,2.0,1.0,1.0,5.0,2108.0,1076.33,5.3,1.0,3.333333333333333,5.9077222222222225,4.0,3.26
977,720,2025-08-13,1.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,3.0,
978,721,2025-08-13,4.0,0.0,1.0,1.0,6.0,111.0,111.0,0.2,1.0,1.6666666666666665,9.68611111111111,4.5,3.86
979,722,2025-08-12,2.0,1.0,0.0,0.0,3.0,16217.0,3691.33,17.0,0.0,6.666666666666666,2.861111111111111,4.0,2.98
980,722,2025-08-13,,,0.0,0.0,,66.0,66.0,0.2,0.0,,9.81111111111111,,
981,723,2025-08-12,4.0,6.0,10.0,10.0,6.0,47.0,108.0,5.67,10.0,1.6666666666666665,9.59898148148148,7.5,7.44
982,723,2025-08-13,,,,,,,,,,,,,
983,724,2025-08-12,3.0,0.0,0.0,0.0,2.0,31.0,164.0,6.33,0.0,8.333333333333334,9.49175925925926,4.0,5.06
984,725,2025-08-12,4.0,2.0,0.0,0.0,4.0,15.0,56.0,1.92,0.0,5.0,9.829074074074075,5.5,4.53
985,725,2025-08-13,5.0,4.0,10.0,10.0,6.0,8.0,8.0,0.13,10.0,1.6666666666666665,9.974166666666667,7.0,7.46
986,726,2025-08-12,3.0,0.0,0.0,0.0,3.0,26.0,151.0,5.25,0.0,6.666666666666666,9.550462962962962,4.0,4.65
987,727,2025-08-12,3.0,0.0,0.0,0.0,2.0,15.0,116.0,4.75,0.0,8.333333333333334,9.639351851851853,4.0,5.09
988,728,2025-08-12,4.0,3.0,10.0,10.0,5.0,26.0,59.0,2.42,10.0,3.333333333333333,9.799444444444445,6.0,7.68
989,729,2025-08-12,4.0,2.0,0.0,0.0,3.0,3.0,84.0,3.6,0.0,6.666666666666666,9.741666666666665,5.5,4.93
990,730,2025-08-12,2.0,0.0,0.0,0.0,3.0,28.0,95.0,2.75,0.0,6.666666666666666,9.72175925925926,3.5,4.62
991,731,2025-08-12,2.0,0.0,0.0,0.0,2.0,12.0,96.0,3.8,0.0,8.333333333333334,9.705555555555556,3.5,5.03
992,732,2025-08-12,4.0,0.0,0.0,0.0,4.0,10.0,10.0,0.17,0.0,5.0,9.9675,4.5,4.42
993,732,2025-08-13,2.0,0.0,0.0,0.0,2.0,9.0,9.0,0.15,0.0,8.333333333333334,9.970833333333333,3.5,5.1
994,733,2025-08-12,3.0,1.0,0.0,0.0,3.0,17.0,28.0,2.78,0.0,6.666666666666666,9.855185185185185,4.5,4.81
995,734,2025-08-12,1.0,-2.0,0.0,0.0,2.0,19.0,82.0,3.67,0.0,8.333333333333334,9.728611111111112,2.0,4.82
996,735,2025-08-12,4.0,7.0,10.0,10.0,5.0,11.0,44.0,2.6,10.0,3.333333333333333,9.83611111111111,8.0,7.99
997,736,2025-08-12,3.0,0.0,0.0,0.0,2.0,3.0,95.0,1.62,0.0,8.333333333333334,9.776296296296296,4.0,5.13
998,736,2025-08-13,,,0.0,0.0,2.0,,,,0.0,8.333333333333334,,,
999,737,2025-08-12,4.0,2.0,0.0,0.0,3.0,9.0,50.0,1.17,0.0,6.666666666666666,9.866574074074075,5.5,4.96
1000,738,2025-08-12,5.0,3.0,0.0,0.0,3.0,10.0,39.0,1.83,0.0,6.666666666666666,9.867685185185184,6.5,5.11
1001,739,2025-08-12,2.0,3.0,1.0,1.0,4.0,20.0,20.0,0.44,1.0,5.0,9.932222222222222,5.0,4.83
1002,740,2025-08-12,2.0,2.0,0.0,0.0,3.0,8.0,8.0,0.89,0.0,6.666666666666666,9.953055555555556,4.5,4.83
1003,741,2025-08-12,2.0,3.0,1.0,1.0,4.0,1.0,1.0,0.31,1.0,5.0,9.98861111111111,5.0,4.85
1004,742,2025-08-12,2.0,3.0,1.0,1.0,4.0,1.0,1.0,0.34,1.0,5.0,9.987777777777778,5.0,4.85
1005,742,2025-08-13,4.0,0.0,1.0,1.0,5.0,,,,1.0,3.333333333333333,,4.5,
1006,743,2025-08-12,1.0,4.0,0.0,0.0,2.0,1.0,1.0,1.12,0.0,8.333333333333334,9.966111111111111,5.0,5.32
1007,744,2025-08-12,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.37,0.0,6.666666666666666,9.986944444444445,4.5,4.84
1008,745,2025-08-12,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.18,0.0,6.666666666666666,9.992222222222223,4.0,4.76
1009,746,2025-08-12,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.26,0.0,6.666666666666666,9.99,4.0,4.76
1010,746,2025-08-13,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.02,0.0,5.0,9.996666666666668,3.5,4.27
1011,747,2025-08-12,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.35,0.0,6.666666666666666,9.987499999999999,4.0,4.76
1012,747,2025-08-13,3.0,0.0,0.0,0.0,3.0,,,,0.0,6.666666666666666,,4.0,
